text,label
@user Hola Feliz Cumplee pasala genial al lado de tu familia y amigos!! espero me respondas pronto...,0
pero si suenan a desmadre total me pongo muy nervioso porque no sé qué puede llegar a pasar,2
y pues bueno seguiremos mirando pelis de terror,1
"Gracias por cierto, al que ha donado 10 euros ya al proyecto. Gracias por todo chavales, solo necesitamos 40 al mes para un server",0
Lo más triste es que debo llegar a terninar un ensayo para mañana #prayforsergi,2
"@user Me habría encantado participar o q alguien hubiera contactado conmigo, pero seguro q para próximas galas  Un abrazo",1
Bendito año el que me espera,0
"Nos falta tanto a los peruanos, se nota que nunca tuvimos una gran emergencia, que ni evacuar sabemos eso tarde o temprano pasa factura",2
@user es que solo conozco a una paula y va a mi clase  igual si me pasas foto tuya te recuerdo mira a ver,1
@user Jaja que buena! Lo probare entonces,0
@user La quiero aniquilar. Desgraciada.,2
"@user Jajaja nooo, lo digo porque me parece raro ... Sigo sin ánimos de beber",1
Hermoso sábado del primer mes del 2017 espero disfrutar como espero que tu también..,0
"@user Pero, baby. Todos merecemos una oportunimándaloalamierda.",2
@user también que no parezca pulsera de reo eran deberes pendientes  Pero qué menos que 7-10 días,1
Espero que mi jefe me de mañana libre,0
Mi hermana se ha adueñado del portátil y no puedo terminar la serie ni hacer nada,2
#superluna eectativa vs realidad. Gracias • • • • • • • #crc #puravida #costarica…,1
@user es una de las cosas más lindas que te enseña la vida,0
@user @user Gracias!! ^-^ Que pena   Pero a la próxima será 👍,2
#puraresponde feliz navidad pura pasalo super,1
@user tanto libro chiva que hay Y buen punto... Comida entonces,0
"Si veis a dos personas tiradas en el suelo de camino al polideportivo de aluche, somos @user y yo sufrien2 por el calor",2
"@user no te disculpes por ser tú misma, eso está genial, en serio",1
@user @user fijo está demasiado hermoso,0
"Ando pillada de tiempo y esto no me deja mandar MP, a ver cuándo podemos comentar  un besazo!",2
Es inevitable que salga mi lado niño cuando se trata de fútbol y/o carros,1
Trabajar con un buen ambiente y gente que mola es otro nivel,0
"Que se hace cuando mi mamá tiene facebook, y no me da pelota por estar metida en el celular.",2
Mi niña que es tan inteligente me dijo esta mañana por teléfono: mamá que te vaya bien con el huracán. Dos días sin verla,1
@user @user los dos amigos menos quejicas que tengo,0
Tengo una adicción muy seria al burguer King necesito ayuda profesional,2
Amaia Montero en el estudio de grabación en Londres preparando una sorpresa muy especial. ¿Qué será?,1
He vuelto a escuchar Orishas 5 años después y es maravilloso,0
Nos están matando las rusas a la contra,2
quién se viene conmigo mañana a beber a embarca ??,1
@user siempre es bueno la opinión de un playo,0
Quiero mimos. Y un zumo de naranja. Estoy enfermita,2
"Yo sé que a Yixing no se le da mucho el ser gracioso, pero se esfuerza. Cada que lo intenta nos sale con nuevos memes, pero se esfuerza",1
"@user Hola, me dijo que estaba bien, fuertes aguaceros y mucho viento pero todo bajo control. Gracias por preguntar",0
A esta ciudad la siento más propia cuando está la gente que quiero. Ni tenemos 25 y ya nos agarro la ola migratoria de amig,2
@user Lo normal es aburrido.,1
Pero fue bueno improvisadamente bueno.,0
Nunca voy a entender porque se fueron a eeg... El verdadero combate peru se fue ahi no se porque! TE VEO Y ME PICA VICICONTE,2
Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja,1
@user es un amor viste el nuevo ep ¿¿¿ solo he visto el preview del ep de mañana y matan a la amiga de haesoo a pesar,0
"@user @user @user vale, pero de Rodrigo yo espero poco y Nani es una puta incógnita como va a rendir. Falta un 9",2
"@user y repito: lo siento por no haberte hecho nada hay un gran evento en mi país (La Romería) y no he tenido tiempo, apenas pueda",1
@user ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas,0
tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber,2
"Me gustaría pensar que me están haciendo un bluffing, de esos que yo haría. Pero algo me dice que no es así",1
"@user @user Pues perfecto, una buena cerveza entra siempre bien",0
@user pero esa no es bonita,2
"@user Por cierto, para tu trabajo, el alcoholismo no es una opción.",1
@user feliz navidad tu cuenta es maravillosa,0
"@user vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados",2
"Me quedan 2 capítulos de la sexta temporada de PLL, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más",1
@user @user Ha sido un placer volver a veros juntos en #PreguntasWigetta,0
Se acabo lo bueno no tardes en volver   hasta el año que viene,2
"@user Como embajador de @user, @user necesitaría una foto así  @user @user @user @user",1
Como me hace feliz caminar,0
@user Te extraño un monton amor,2
@user Quien es más fuerte Sophia Bush o Superman?,1
"@user Pues tan sencillo porque en su día me puse a hacerlo y es de lo que mas encargos me hacen, aparte tengo mas estilos crack",0
Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,2
@user cuenten conmigo Todo por Zabdi,1
Caminar un rato siempre es bueno #gamers #paseo #disfrutalavida @ Miraflores,0
"@user Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial",2
@user a tu PI? Pues asumo que si. Será tipo conferencia y te daremos certificado. Pasame tu nombre completo,1
Como me mola ver lo que escuece en la cool dark left las manifestaciones multitudinarias que no les gustan. Suele ser buena señal,0
@user igual ese proyecto de ley no va a progresar así que anda ve a llorar al río pobre moralista y triste animal jajaja!,2
@user justo hoy tengo la cena de fin de año del trabajo y vine en vestido,1
#FF a los magníficos de @user !!,0
No puedo poner el insta histories ese raro  alguna ayuda?,2
Apagado o fuera de cobertura,1
"@user Bellísima. La imagen con el hell-hound me ha conqusitado *_* Justo hoy hacía una reseña de la primera película de ""Predator"".",0
conmigo,0
sí,0
si,0
cuénteme,0
bueno,0
yo,0
correcto,0
dígame,0
entendido,0
hable,0
colabore,0
diga,0
porfa,0
asimismo,0
comprendo,0
precisamente,0
conozco,0
sabía,0
confirm,0
entidades,0
entregar,0
consultarlo,0
ahora,0
efectivo,0
obviamente,0
pagó,0
pagué,0
radique,0
confirmo,0
listo,0
okay,0
perfecto,0
tranquila,0
acepto,0
conozco,0
ahorita,0
mañana,0
hoy pago,0
no,2
noun,2
now,2
equivoca,2
menos,2
discúlp,2
evitar,2
perdóname,2
moleste,2
omiso,2
olvide,2
verifique,2
equivocó,2
cancel,2
revisar,2
anulad,2
suspendid,2
reclam,2
vencido,2
olvid,2
retraso,2
demora,2
después,2
apenas,2
raro,2
trato,2
inconveniente,2
problemas,2
